run_id,input_path,exists,sha256,input_role,effect,claim_boundary
run364BL_materialize_h19_runtime_probe_stress_short_balance_inputs_without_db_v1,stages/364_source_regime_label_pivot__dense_cost_recovery/02_runs/run364BK/runtime_telemetry_session_regime_review.csv,True,7600d3cccf1be2cc16d64f21661dd0e54ced66f238dda1bb54d6ccf63a446a05,runtime stress evidence(런타임 압박 근거),BK runtime probe review(BK 런타임 탐침 검토)를 BL materialization(BL 물질화) 입력으로 고정한다.,research_development_materialization_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364BL_materialize_h19_runtime_probe_stress_short_balance_inputs_without_db_v1,stages/364_source_regime_label_pivot__dense_cost_recovery/02_runs/run364BK/cost_stress_review.csv,True,5c07154e6edd5e000735b5dfde8fe570b6d540e840a0888e4829fa702ccb3ad1,runtime stress evidence(런타임 압박 근거),BK runtime probe review(BK 런타임 탐침 검토)를 BL materialization(BL 물질화) 입력으로 고정한다.,research_development_materialization_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364BL_materialize_h19_runtime_probe_stress_short_balance_inputs_without_db_v1,stages/364_source_regime_label_pivot__dense_cost_recovery/02_runs/run364BK/proxy_mt5_attribution.csv,True,3b8078d7c27b01bff07f9ebba2d3319b878abebec74d9971a45165d843d68e70,proxy vs MT5 attribution(프록시 대 MT5 귀속),BK runtime probe review(BK 런타임 탐침 검토)를 BL materialization(BL 물질화) 입력으로 고정한다.,research_development_materialization_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364BL_materialize_h19_runtime_probe_stress_short_balance_inputs_without_db_v1,stages/364_source_regime_label_pivot__dense_cost_recovery/02_runs/run364BK/baseline_comparison.csv,True,ec56c30c12f7a8430c1ad8409126c7d5e3cc0f854acc77edab35a55cd7d13a3a,supporting evidence(보조 근거),BK runtime probe review(BK 런타임 탐침 검토)를 BL materialization(BL 물질화) 입력으로 고정한다.,research_development_materialization_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364BL_materialize_h19_runtime_probe_stress_short_balance_inputs_without_db_v1,stages/364_source_regime_label_pivot__dense_cost_recovery/02_runs/run364BK/positive_clues.csv,True,8dced60874ae2b6b130d69f0e48b00500b39fed66e0291a5ccbf1760e6f55154,supporting evidence(보조 근거),BK runtime probe review(BK 런타임 탐침 검토)를 BL materialization(BL 물질화) 입력으로 고정한다.,research_development_materialization_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364BL_materialize_h19_runtime_probe_stress_short_balance_inputs_without_db_v1,stages/364_source_regime_label_pivot__dense_cost_recovery/02_runs/run364BK/failure_memory.csv,True,e597968df8426f26ebfc283e7585750acf16d4c3470b95b9408e17d8a7526513,supporting evidence(보조 근거),BK runtime probe review(BK 런타임 탐침 검토)를 BL materialization(BL 물질화) 입력으로 고정한다.,research_development_materialization_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364BL_materialize_h19_runtime_probe_stress_short_balance_inputs_without_db_v1,stages/364_source_regime_label_pivot__dense_cost_recovery/03_reviews/run364BK_h19_opposite_margin_runtime_probe_review.md,True,14de36a11f4ff7d0befe15e059331f652765cbefafbc44c63a543b30515f2704,supporting evidence(보조 근거),BK runtime probe review(BK 런타임 탐침 검토)를 BL materialization(BL 물질화) 입력으로 고정한다.,research_development_materialization_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364BL_materialize_h19_runtime_probe_stress_short_balance_inputs_without_db_v1,stages/364_source_regime_label_pivot__dense_cost_recovery/02_runs/run364BK/artifact_lineage_receipt.json,True,c13a8f4163a617fb729c94a99bd487fa0929e547aae7dd3844a8f01ac9490d58,supporting evidence(보조 근거),BK runtime probe review(BK 런타임 탐침 검토)를 BL materialization(BL 물질화) 입력으로 고정한다.,research_development_materialization_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364BL_materialize_h19_runtime_probe_stress_short_balance_inputs_without_db_v1,stages/364_source_regime_label_pivot__dense_cost_recovery/02_runs/run364BK/runtime_parity_receipt.json,True,057652467dae2c3f338c80870baf99e2ef0cebacbf7ff0aa108b7a7c2363d7fe,supporting evidence(보조 근거),BK runtime probe review(BK 런타임 탐침 검토)를 BL materialization(BL 물질화) 입력으로 고정한다.,research_development_materialization_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364BL_materialize_h19_runtime_probe_stress_short_balance_inputs_without_db_v1,stages/364_source_regime_label_pivot__dense_cost_recovery/02_runs/run364BK/backtest_forensics_receipt.json,True,eccec7b860cb190d9de3c2346bf2db0fd25b09b7e76e1792421010688a5b3dd6,supporting evidence(보조 근거),BK runtime probe review(BK 런타임 탐침 검토)를 BL materialization(BL 물질화) 입력으로 고정한다.,research_development_materialization_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
